School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
80315b79ae33493f5553c8e25faff878,McLees Academy of Leadership,unknown,66,South Carolina,29626,Anderson,Anderson,Anderson School District 5
8031a2bde4ad82b10974e19ff4c0373e,Birchland Park Middle School,suburban,18,Massachusetts,01028,E Longmeadow,Hampden,East Longmeadow Public Schools
803304110a7b9f71181ff1a7bb0e95a2,Adelante High School,suburban,82,California,95367,Riverbank,Stanislaus,Riverbank Unified Sch District
8033ac2fa12a86e89cc05461fddc8d19,North Platte High School,rural,38,Missouri,64439,Dearborn,Platte,North Platte School Dist R1
8034678fd96a6e888342b1d6f51c2634,West Prairie Middle School,rural,45,Illinois,62326,Colchester,Mcdonough,West Prairie Cmty Sch Dist 103
80354b83cdf599aa39a8c56c675ff163,Phoenix Day School for the Deaf,urban,63,Arizona,85021,Phoenix,Maricopa,Arizona Dept Of Education
80355532fc83d4012483484c1a229b45,Roosevelt Elementary School,urban,29,North Dakota,58501,Bismarck,Burleigh,Bismarck School District 1
80361d89ee20fb5042388e93313e1768,Leesville Road High School,urban,34,North Carolina,27613,Raleigh,Wake,Wake Co School District
803661aaca2c7cef6def11a9969352b8,Joseph Finegan Elementary School,urban,45,Florida,32233,Atlantic Beach,Duval,Duval Co Public School Dist
8037760f4f72314f2a3ba18ed8157e37,Queen Anne Elementary School,urban,10,Washington,98109,Seattle,King,Seattle School District 1
803930253e8d197dce84ea6b5aad3402,Spc Rafael Hernando Middle School,urban,68,Texas,79938,El Paso,El Paso,Socorro Ind School Dist
80394cf89cda22753a8e44e36eb20f65,Frances Parker Elementary School,suburban,74,Massachusetts,02171,Quincy,Norfolk,Quincy Public School District
8039c187b8875bb43424421f9a26ab02,Cics-Chicago Quest,urban,86,Illinois,60610,Chicago,Cook,Chicago Psd-Network Oii
8040e0f6d4daa0aad94c6bc183ad27cb,Nettie L Waite Middle School,suburban,94,California,90650,Norwalk,Los Angeles,Norwalk La Mirada Unified Sd
804169121f2cdb3bda4665e58a03e3ae,Tortuga Preserve Elementary School,suburban,82,Florida,33971,Lehigh Acres,Lee,Lee Co School District
804176ed803c24483d915f31bcaded26,YES Prep North Forest,urban,100,Texas,77050,Houston,Harris,Texas Dept Of Education
8041bd5c2b6ba0dd584f7e2f82ca0997,Jennie Rogers Elementary School,town,68,Kentucky,40422,Danville,Boyle,Danville School District
8042e4a0a0bc3be8ce730392ec1524eb,Poplar Creek Elementary School,rural,23,Wisconsin,53146,New Berlin,Waukesha,New Berlin School District
8044d8060048e3cca1b5abf2ff47d576,Lincoln Elementary School,suburban,50,Illinois,60067,Palatine,Cook,Community Cons School Dist 15
8045c9aa24e8eeb80aba878a30ec8fc6,Roseland Collegiate Prep,unknown,89,California,95407,Santa Rosa,Sonoma,Roseland School District
804a158ca2d62eb6289b01f0ec18651e,Marion C. Moore School,urban,69,Kentucky,40228,Louisville,Jefferson,Jefferson Co School District
804bc342937b7dda3531732511f02368,Kohala Elementary School,unknown,71,Hawaii,96755,Kapaau,Hawaii,Hawaii School District
804d4dcc7ded629764c06b016271520d,Japhet Elementary School,urban,95,Texas,78210,San Antonio,Bexar,San Antonio Ind School Dist
804f199dd0ed84fd2bf242272dcbc10d,Freedom Preparatory Valley Elementary Academy,unknown,,Utah,84058,Vineyard,Utah,Utah Department Of Education
80515b132f12f1d294a3ce7933273147,Sprayberry Education Center,suburban,40,Alabama,35476,Northport,Tuscaloosa,Tuscaloosa Co School District
8052381eade33006bfc5d6e495925837,Civitas Leadership School,urban,,California,90026,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
8052423daecb0a662e25d70b3b3a6609,Elmont Elementary School,rural,35,Virginia,23005,Ashland,Hanover,Hanover Co Public Schools
8053466e41b4328bcc589988bd83bcb8,Mapleton Elementary School,suburban,23,Utah,84664,Mapleton,Utah,Nebo School District
8053721380cafe2a24acf03a473fea10,Viridian Elementary School,unknown,57,Texas,76005,Arlington,Tarrant,Hurst-Euless-Bedford Isd
8053c3ef8864a7ed0eaed7657d876063,Poe Middle School,urban,95,Texas,78210,San Antonio,Bexar,San Antonio Ind School Dist
8055a7f2e039d6eebb77a2c013d4742f,Moonlight Elementary School,suburban,46,Kansas,66030,Gardner,Johnson,Gardner-Edgerton Unif Sd 231
8057c8deed708a4e075c8ff952856a8d,Pearson Elementary School,rural,86,Georgia,31642,Pearson,Atkinson,Atkinson Co School District
8058c824b7d56695800a946a025b4479,Options Secondary School/Sails,suburban,69,California,91911,Chula Vista,San Diego,Sweetwater Union High Sch Dist
8058e5503369d91c619a625c04935653,Founders Memorial School,suburban,25,Vermont,05452,Essex Jct,Chittenden,Essex Town School District 59
805956d989161772e0e6ceba99008be6,Rocky Mount Preparatory School,urban,56,North Carolina,27804,Rocky Mount,Nash,North Carolina Dept Of Ed
8059a6cc8156b35c1f3e32090affb46c,Norman Smith Elementary School,urban,79,Tennessee,37040,Clarksville,Montgomery,Clarksville-Montgomery Co Sd
805af6fe31d566946bce51d216b000e0,Merlinda Elementary School,suburban,75,California,91790,West Covina,Los Angeles,West Covina Unif Sch District
805c4233f5521dad5d42ea0af6e689c8,Belgrade-Brooten-Elrosa Junior Senior High School,rural,35,Minnesota,56312,Belgrade,Stearns,Belgrade-Brootn-Elrosa Sd 2364
805eba231d15cb4241cd90482b4aeebb,MacGregor Elementary School,urban,85,Michigan,48708,Bay City,Bay,Bay City Public School Dist
805f1f8287193fdda59172b03ea2d746,West Park Elementary School,town,49,Arizona,85326,Buckeye,Maricopa,Buckeye Elem School Dist 33
80603e06ed513b859f53e34e11e902fb,McKinley Elementary School,urban,52,New Mexico,87401,Farmington,San Juan,Farmington Mun School Dist 5
80605009f51e1450000929db314c6f59,Dorseyville Elementary School,rural,90,Louisiana,70788,White Castle,Iberville,Iberville Parish School Dist
8061b7b54bb564cfa8faee93c719c563,Ramona Elementary School,suburban,94,California,91763,Montclair,San Bernardino,Ontario-Montclair School Dist
806249f2274f491e8d2642ab5c987fc6,Peter Muhlenberg Middle School,town,42,Virginia,22664,Woodstock,Shenandoah,Shenandoah Co Public Schools
80660ac61ec05a503f651d919f925f82,Cunningham Elementary School,urban,70,Texas,78745,Austin,Travis,Austin Ind School District
80662e7a76ba8191ed5f683d46e2d79b,Mission View Public School - Inglewood,unknown,88,California,90303,Inglewood,Los Angeles,William S Hart Union Hs Dist
806778ffb31272383047c52580aaa184,Springhill-Freeport Elementary School,rural,61,Pennsylvania,15352,New Freeport,Greene,West Greene School District
8067a94e011ed8a186d06a6f4276097c,Newkirk High School,rural,78,Oklahoma,74647,Newkirk,Kay,Newkirk School District 125
8068d1e0242a64e2a9b8e700cfcf6942,Macon County Junior High School,unknown,66,Tennessee,37083,Lafayette,Macon,Macon Co School District
80693e3894c1bfd9899a80fd1a92e4ef,Bright School,urban,95,Illinois,60617,Chicago,Cook,Chicago Psd-Network 13
806946acc0f5f0c2b5e6fb9ff7122c8a,Milano Elementary School,rural,59,Texas,76556,Milano,Milam,Milano Ind School District
806972b9e6d2ae9e77eacea78ac10c6a,Raul Longoria Elementary School,suburban,83,Texas,78577,Pharr,Hidalgo,Pharr-San Juan-Alamo Ind Sd
806ad46dcfeb4d320a5fc5d1a37a3580,Elementary School 28,suburban,84,New Jersey,07522,Paterson,Passaic,Paterson Public School Dist
806b6f2809de630b44f5b5184b47ba68,Newton Elementary School,town,95,Mississippi,39345,Newton,Newton,Newton Municipal Sch District
806bac25be6432cabc58e9d3fb1c3174,Stevenson High School,urban,23,Michigan,48152,Livonia,Wayne,Livonia Public School District
806c0cf0de801483818928aa551581db,Juniata Valley Elementary School,rural,49,Pennsylvania,16611,Alexandria,Huntingdon,Juniata Valley School District
806c65820c5b84a6a30fea393430701f,Chavez-Huerta K-12 Prep Academy,urban,74,Colorado,81003,Pueblo,Pueblo,Pueblo City School District 60
806e4a2cabbd00153ca92b33789159df,Fairfax R3 School,rural,42,Missouri,64446,Fairfax,Atchison,Fairfax School District R3
806e6b88af3f82c3667d4b0c08fb7fd9,Eugenia B Thomas K-8 Center,suburban,40,Florida,33178,Doral,Miami-Dade,Miami-Dade Co Public Sch Dist
806e8e8a49c426c89f37d3e193410dac,Bruning Elementary School,town,51,Illinois,60481,Wilmington,Will,Wilmington Cmty Unit Sd 209-U
806f39e8b67361a4522bb04b01bfe566,Chadwick Elementary School,suburban,79,Maryland,21244,Baltimore,Baltimore,Baltimore Co Public Sch Dist
806f4736c5821aa1738125f6ee921104,Weir High School,urban,61,West Virginia,26062,Weirton,Hancock,Hancock Co School District
8071256408abf3efbe0a438c1259df45,Gray Middle School,rural,20,Kentucky,41091,Union,Boone,Boone Co School District
8071e5a4c2aa92504bc677adf893a110,Walnut Creek Elementary School,suburban,70,Georgia,30253,Mcdonough,Henry,Henry Co School District
8072bec8ac9a717b63bdc7da71d2162a,Learning Gate Community School (7-8 Campus),unknown,63,Florida,33548,Tampa,Hillsborough,Hillsborough Co Pub Sch Dist
8074162cfc2809456ace6cf9a1a5cb7b,Paul T Albert Memorial School,rural,95,Alaska,99681,Tununak,Bethel,Lower Kuskokwim School Dist
80751f6e04064b19c81828854ba350d2,Cavanaugh Elementary School,urban,65,Arkansas,72908,Fort Smith,Sebastian,Ft Smith School District
80757570f26202c6512b5d0a754a4fca,Catherine Kolnaski Elementary School,suburban,68,Connecticut,06340,Groton,New London,Groton Public Schools
8075c96a8e8120459198216b9d0184e6,Stanton Middle School,suburban,48,Ohio,44240,Kent,Portage,Kent City School District
807790511aba646d642411172cb260f8,Tenth Street Elementary School,town,53,Indiana,47546,Jasper,Dubois,Greater Jasper Cons Sd
8078e993a306b94c30028eb90c7dbfdd,Poca Middle School,suburban,59,West Virginia,25159,Poca,Putnam,Putnam Co School District
80791f2afb849a3a92748d4e5143f335,Genesee ISD Early Childhood Programs,unknown,85,Michigan,48507,Flint,Genesee,[County Run]
8079affb0c891959fcd876df1a013428,Ferrell Middle Magnet School,urban,74,Florida,33610,Tampa,Hillsborough,Hillsborough Co Pub Sch Dist
8079d550c4b8868e32374fcaee049f95,Wilkinson County Elementary School,rural,95,Mississippi,39669,Woodville,Wilkinson,Wilkinson Co School District
8079dbd2e27256164a439b228395c69b,North Laurel High School,unknown,65,Kentucky,40741,London,Laurel,Laurel Co School District
807a6eafedde761cbde88d9210c9a483,Williams Elementary School,rural,67,Texas,78626,Georgetown,Williamson,Georgetown Ind School District
807b1c345a004b155f9d5946db002386,Muller Elementary School,suburban,80,Florida,33613,Tampa,Hillsborough,Hillsborough Co Pub Sch Dist
807b6d5be102863c91628789a504e8ec,Compass Public Charter School,suburban,41,Idaho,83642,Meridian,Ada,Idaho Dept Of Education
807ba8074b756c19bb1bc98af55a71fc,Everest Value School,urban,75,California,90005,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
807c36879d2c7899304c4f84f0755887,Garrard County High School,unknown,49,Kentucky,40444,Lancaster,Garrard,Garrard Co School District
807c68b6f77351f7b50dda418f664c03,Lithia Springs Elementary School,suburban,84,Georgia,30122,Lithia Spgs,Douglas,Douglas Co School District
807f1445dc3d4c1d58fb65327ad66b30,International Magnet School,suburban,13,Connecticut,06074,South Windsor,Hartford,[County Run]
807f97160f334f7cb17654a389c999dd,Medford School,rural,62,Oklahoma,73759,Medford,Grant,Medford School District I-54
807fbe9e461094ec341d14b106d020c8,Wilcox County High School,rural,77,Georgia,31079,Rochelle,Wilcox,Wilcox Co School District
80801370753f058141316968adb80817,Churchland Primary Intermediate School,urban,47,Virginia,23703,Portsmouth,Portsmouth City,Portsmouth Public School Dist
8080c4efc95c4cdb11ba805bc6146ba0,Options Public Charter School,urban,,District of Columbia,20002,,District Of Columbia,Dc Public Schools
808248368d20b0a01ef031f91ca7e24b,Julia Callahan Elementary School,suburban,78,Massachusetts,01905,Lynn,Essex,Lynn Public School Dist
808445afedc035e703b2f5268987ca0c,Golden Hills Elementary School,town,45,California,93561,Tehachapi,Kern,Tehachapi Unified School Dist
8085bc5b372ff5611c60c0f617aec066,Oneco Elementary School,suburban,91,Florida,34203,Bradenton,Manatee,Manatee Co School District
80864f820a204afaa674ded219c68f8f,Kearns High School,suburban,51,Utah,84118,Kearns,Salt Lake,Granite School District
8087f09c2bef9fdd8ed4ed9df730ae47,Jacob Hiatt Magnet School,urban,75,Massachusetts,01610,Worcester,Worcester,Worcester Public School Dist
808b1114e708db7df3c6c35624bf926f,Lake Gibson High School,suburban,61,Florida,33809,Lakeland,Polk,Polk Co School District
808b2532885778fa6a7921efc1b282ec,Henry Metzger Middle School,suburban,77,Texas,78244,San Antonio,Bexar,Judson Ind School District
808b984b2bc2fc3c94d199110c0dd254,Mary MacLeod Bethune Middle School,suburban,95,Georgia,30035,Decatur,De Kalb,Dekalb Co School District
808baa46ea6d9fe98813fdff6890fc05,Carmen High School Science & Tech-NW,urban,91,Wisconsin,53218,Milwaukee,Milwaukee,Milwaukee Public Schools
808defc07499c0dbb733d13a600ceda5,Christel House Academy,urban,82,Indiana,46225,Indianapolis,Marion,Indiana Dept Of Education
808df3385cd5a601528d467cdd8ada2d,Pebble Creek Elementary School,urban,27,Texas,77845,College Sta,Brazos,College Station Ind Sch Dist
808eb446ed67fab6e74cb4bf0541a7b8,Midland City Elementary School,rural,82,Alabama,36350,Midland City,Dale,Dale Co School District
809153993bd920398cc25a9602895417,Kemp Mill Elementary School,suburban,78,Maryland,20902,Silver Spring,Montgomery,Montgomery Co Public Schools
809276c7f2bba69ced07018a4fc858ce,Huckleberry Hill School,suburban,7,Massachusetts,01940,Lynnfield,Essex,Lynnfield Public Sch District
8093184099ed4c36fb1c43322ef421e4,Hoquiam Middle School,unknown,66,Washington,98550,Hoquiam,Grays Harbor,Hoquiam School District 28
80932ee8ddee7e708ae6b759d25c45c7,Gateway School,suburban,53,California,95020,Gilroy,Santa Clara,[County Run]
80968d1f35df65474b067fe0a48e7326,Bellbrook Middle School,suburban,18,Ohio,45305,Bellbrook,Greene,Bellbrook-Sugarcreek Schools
80972d9869d7149b4f5c284e7f446e85,Eastgate Elementary School,town,43,Montana,59635,East Helena,Lewis And Clark,East Helena School District 9
809807b004c1ce811d9b7c1d9409054b,North Mianus Elementary School,suburban,5,Connecticut,06878,Riverside,Fairfield,Greenwich Public School Dist
809a26a3b15798eec41ec97877c74aa5,Eben Hopson Memorial Middle School,town,37,Alaska,99723,Barrow,North Slope,North Slope Borough Sch Dist
809a5b3b9f5fb7d01d80b779cba3059a,Tidioute Community Charter School,rural,59,Pennsylvania,16351,Tidioute,Warren,Warren Co School District
809acb92fdec00e6701161efacf6c43c,St Pauls High School,town,88,North Carolina,28384,Saint Pauls,Robeson,Robeson Co Public School Dist
809c08393a759950585c72666884395b,West Central High School,rural,60,Indiana,47946,Francesville,Pulaski,West Central School District
809d15a35caf5a184f8e17eb8ba42d75,John M Bailey School,suburban,63,New Jersey,07002,Bayonne,Hudson,Bayonne School District
809d6fd71aca5b412552fd2bb5ef6590,Central Middle School,rural,70,North Carolina,27017,Dobson,Surry,Surry Co School District
809e504768a054687968c5346d212c8e,Ness City Junior Senior High School,rural,54,Kansas,67560,Ness City,Ness,Ness City Unified Sd 303
809ed43354adb7a25545189fa1e1074c,A B McBay Elementary School,unknown,88,Texas,76667,Mexia,Limestone,Mexia Ind School District
809fe751a0db8c722111d295ef90f9f6,Duval Charter Scholars Academy,urban,59,Florida,32216,Jacksonville,Duval,Duval Co Public School Dist
80a087945877b0f1c74c3734a781dd4c,Collins Intermediate School,unknown,74,Texas,75110,Corsicana,Navarro,Corsicana Ind School District
80a16c14353eeae11b0e5813beb6d598,Kennelly School,urban,95,Connecticut,06114,Hartford,Hartford,Hartford Public School Dist
80a17643d1204fd0e87b16cfaa2fa71f,Shadow Ridge High School,urban,25,Nevada,89131,Las Vegas,Clark,Clark Co School District
80a18f7dd1581a8e27d1e644404477e2,Timber Point Elementary School,unknown,17,California,94505,Discovery Bay,Contra Costa,Byron Union School District
80a4073de9015a87d04850859abd575c,Castlemont High School,urban,83,California,94605,Oakland,Alameda,Oakland Unified School Dist
80a4590dfed31b8ea58f5a9325933548,George S Patton Elementary School,suburban,30,California,92845,Garden Grove,Orange,Garden Grove Unif School Dist
80a4badd1fca0abdc2b9230f9ab93e4f,Edward G Molin Upper Elementary School,suburban,12,Massachusetts,01950,Newburyport,Essex,Newburyport Public Sch Dist
80a767b290b66c159e25ebaa10c628fc,Dufur School,rural,57,Oregon,97021,Dufur,Wasco,Dufur School District 29
80a78b8241ffba1e6d766e698c1d719e,KIPP Gaston College Prep School,unknown,52,North Carolina,27832,Gaston,Northampton,North Carolina Dept Of Ed
80a83611d767112fde7cf242a9673a94,Palm Lane Elementary School,urban,90,California,92802,Anaheim,Orange,Anaheim City School District
80a885b32a59f7c6f3f7f0460901312f,Bernard L Hughes Elementary School,urban,75,California,95357,Modesto,Stanislaus,Empire Union Elem Sch District
80a890860a8b659bf148e96d1869fd2d,Helen Arnold CLC K-6,urban,83,Ohio,44307,Akron,Summit,Akron Public Schools
80a978b5c5514ba6339b9de42ac84603,West Lyon Community School,rural,23,Iowa,51240,Inwood,Lyon,West Lyon Cmty School District
80a9d51252920872015bcbd9d44d6005,Bethel Park High School,suburban,13,Pennsylvania,15102,Bethel Park,Allegheny,Bethel Park School District
80aa2ac5fbeaccbfaf7835656f6adbf2,Wood Acres Elementary School,urban,2,Maryland,20816,Bethesda,Montgomery,Montgomery Co Public Schools
80aa442607ca980fb6c590781da6aac3,Hermitage School,rural,66,Missouri,65668,Hermitage,Hickory,Hermitage School District R-4
80ab10c26552eb0c158550cb1140c302,Tucker Creek Middle School,unknown,41,North Carolina,28532,Havelock,Craven,Craven Co School District
80ac28e136bf930669cde8767e3504a0,White Cloud High School,rural,78,Michigan,49349,White Cloud,Newaygo,White Cloud Public School Dist
80b07d1e7d71042ec10c5eb83ca19d3e,ADA School,rural,0,Ohio,45810,Ada,Hardin,Ada Exempted Village Sch Dist
80b3430fd136ae2417fd84bb06a3c9eb,Bloomfield Middle School,unknown,95,Georgia,31206,Macon,Bibb,Bibb Co School District
80b34f7244e3e7839e5e8359e4e0ac65,W L Miller Elementary School,town,44,Pennsylvania,16933,Mansfield,Tioga,Southern Tioga School District
80b3831cdaaf379fc6acda1a42b25e98,Rosita Elementary School,urban,88,California,92703,Santa Ana,Orange,Garden Grove Unif School Dist
80b4d45511853c00300d9c5a275d7039,Cotton Indian Elementary School,unknown,69,Georgia,30281,Stockbridge,Henry,Henry Co School District
80b4f84bde8376b597ee5b24aceddcac,McLoud Intermediate School,rural,69,Oklahoma,74851,Mcloud,Pottawatomie,Mcloud School District
80b634c04cdee8d9d247de2d14cce2c1,John G Whittier Elementary School 2,urban,71,Pennsylvania,18505,Scranton,Lackawanna,Scranton School District
80ba590d8d0a94b8000076b32c135b44,Gales Ferry Elementary School,rural,18,Connecticut,06335,Gales Ferry,New London,Ledyard Public School District
80bb55637ff6700468ee72bb02bbbd14,Chambersburg Area Middle School South,urban,53,Pennsylvania,17201,Chambersburg,Franklin,Chambersburg Area School Dist
80bc1b4bcbf0d9130704c6112f2e50d1,Compass Academy,urban,56,Texas,79765,Odessa,Ector,Texas Dept Of Education
